"Registration.date","Total.usage.time","Pets","Carpet.score","Sent.for.repair","Failure.date","Battery.status","Impact.status","IR.status","Battery.censoring","Impact.censoring","IR.censoring","Survival.time","Registration.year","Registration.year.month"
2015-09-08,1121,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1575,"2015","2015-09"
2018-04-11,634,0,3,0,2019-12-31,NA,NA,NA,0,0,0,629,"2018","2018-04"
2018-05-01,731,0,1,0,2019-12-31,NA,NA,NA,0,0,0,609,"2018","2018-05"
2016-08-05,1549,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1243,"2016","2016-08"
2019-02-27,281,0,4,0,2019-12-31,NA,NA,NA,0,0,0,307,"2019","2019-02"
2015-07-07,2444,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1638,"2015","2015-07"
2018-05-21,356,0,3,0,2019-12-31,NA,NA,NA,0,0,0,589,"2018","2018-05"
2018-07-02,417,0,5,0,2019-12-31,NA,NA,NA,0,0,0,547,"2018","2018-07"
2016-05-17,1716,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1323,"2016","2016-05"
2019-10-27,29,0,3,0,2019-12-31,NA,NA,NA,0,0,0,65,"2019","2019-10"
2017-05-30,1783,1,5,0,2019-12-31,NA,NA,NA,0,0,0,945,"2017","2017-05"
2019-11-27,33,0,2,0,2019-12-31,NA,NA,NA,0,0,0,34,"2019","2019-11"
2016-05-27,859,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1313,"2016","2016-05"
2015-09-19,1510,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1564,"2015","2015-09"
2018-05-10,890,1,1,0,2019-12-31,NA,NA,NA,0,0,0,600,"2018","2018-05"
2015-01-27,1000,0,3,1,2019-10-10,"OK","OK","OK",0,0,0,1717,"2015","2015-01"
2016-11-21,687,0,8,1,2018-05-24,"Damage","OK","OK",1,0,0,549,"2016","2016-11"
2019-09-17,208,1,4,0,2019-12-31,NA,NA,NA,0,0,0,105,"2019","2019-09"
2017-01-22,1945,1,4,0,2019-12-31,NA,NA,NA,0,0,0,1073,"2017","2017-01"
2018-07-30,495,0,6,0,2019-12-31,NA,NA,NA,0,0,0,519,"2018","2018-07"
2016-04-26,1549,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1344,"2016","2016-04"
2015-10-05,912,0,6,0,2019-12-31,NA,NA,NA,0,0,0,1548,"2015","2015-10"
2019-04-14,352,0,3,0,2019-12-31,NA,NA,NA,0,0,0,261,"2019","2019-04"
2015-11-02,3018,1,4,1,2019-05-29,"Damage","OK","OK",1,0,0,1304,"2015","2015-11"
2018-02-28,583,0,5,0,2019-12-31,NA,NA,NA,0,0,0,671,"2018","2018-02"
2015-08-07,2215,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1607,"2015","2015-08"
2015-11-07,1675,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1515,"2015","2015-11"
2018-01-23,689,0,4,0,2019-12-31,NA,NA,NA,0,0,0,707,"2018","2018-01"
2017-12-30,841,1,3,1,2019-02-11,"OK","OK","Damage",0,0,1,408,"2017","2017-12"
2018-03-18,851,0,5,0,2019-12-31,NA,NA,NA,0,0,0,653,"2018","2018-03"
2016-06-16,2178,1,3,1,2019-11-25,"Damage","OK","OK",1,0,0,1257,"2016","2016-06"
2017-12-09,2251,1,3,0,2019-12-31,NA,NA,NA,0,0,0,752,"2017","2017-12"
2017-09-15,770,0,3,0,2019-12-31,NA,NA,NA,0,0,0,837,"2017","2017-09"
2017-01-11,627,0,2,1,2018-08-14,"OK","OK","Damage",0,0,1,580,"2017","2017-01"
2019-11-05,138,1,2,0,2019-12-31,NA,NA,NA,0,0,0,56,"2019","2019-11"
2017-01-11,1332,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1084,"2017","2017-01"
2015-09-29,1832,1,3,1,2017-12-17,"Damage","OK","OK",1,0,0,810,"2015","2015-09"
2017-12-24,531,0,5,0,2019-12-31,NA,NA,NA,0,0,0,737,"2017","2017-12"
2017-12-07,1068,1,4,1,2019-04-05,"OK","OK","Damage",0,0,1,484,"2017","2017-12"
2018-02-28,374,0,4,0,2019-12-31,NA,NA,NA,0,0,0,671,"2018","2018-02"
2015-05-22,2416,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1684,"2015","2015-05"
2015-07-30,1970,1,3,1,2017-10-11,"Damage","OK","OK",1,0,0,804,"2015","2015-07"
2018-08-27,425,0,2,0,2019-12-31,NA,NA,NA,0,0,0,491,"2018","2018-08"
2019-09-13,109,0,3,0,2019-12-31,NA,NA,NA,0,0,0,109,"2019","2019-09"
2015-05-17,2782,1,5,1,2018-10-01,"Damage","OK","OK",1,0,0,1233,"2015","2015-05"
2015-05-24,846,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1682,"2015","2015-05"
2015-03-23,2276,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1744,"2015","2015-03"
2015-07-06,1329,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1639,"2015","2015-07"
2018-07-22,643,0,4,0,2019-12-31,NA,NA,NA,0,0,0,527,"2018","2018-07"
2015-05-25,1450,1,4,1,2017-03-16,"Damage","OK","OK",1,0,0,661,"2015","2015-05"
2016-02-18,632,0,5,1,2018-01-31,"OK","OK","Damage",0,0,1,713,"2016","2016-02"
2019-11-17,15,0,4,0,2019-12-31,NA,NA,NA,0,0,0,44,"2019","2019-11"
2015-02-14,1531,1,1,1,2016-10-06,"Damage","OK","OK",1,0,0,600,"2015","2015-02"
2018-07-04,444,0,4,0,2019-12-31,NA,NA,NA,0,0,0,545,"2018","2018-07"
2015-06-19,276,0,1,1,2016-04-09,"OK","OK","Damage",0,0,1,295,"2015","2015-06"
2017-06-20,1073,0,2,0,2019-12-31,NA,NA,NA,0,0,0,924,"2017","2017-06"
2019-04-18,246,0,3,0,2019-12-31,NA,NA,NA,0,0,0,257,"2019","2019-04"
2016-01-29,620,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1432,"2016","2016-01"
2017-11-06,864,0,2,0,2019-12-31,NA,NA,NA,0,0,0,785,"2017","2017-11"
2017-06-16,1746,1,2,0,2019-12-31,NA,NA,NA,0,0,0,928,"2017","2017-06"
2017-11-29,537,0,4,0,2019-12-31,NA,NA,NA,0,0,0,762,"2017","2017-11"
2016-08-20,366,0,5,1,2017-06-07,"OK","OK","Damage",0,0,1,291,"2016","2016-08"
2019-01-26,206,0,4,0,2019-12-31,NA,NA,NA,0,0,0,339,"2019","2019-01"
2019-09-30,41,0,7,0,2019-12-31,NA,NA,NA,0,0,0,92,"2019","2019-09"
2017-11-22,664,0,3,0,2019-12-31,NA,NA,NA,0,0,0,769,"2017","2017-11"
2018-05-10,1537,1,2,0,2019-12-31,NA,NA,NA,0,0,0,600,"2018","2018-05"
2015-01-02,1581,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1824,"2015","2015-01"
2015-04-28,2670,1,5,0,2019-12-31,NA,NA,NA,0,0,0,1708,"2015","2015-04"
2017-07-16,402,0,1,0,2019-12-31,NA,NA,NA,0,0,0,898,"2017","2017-07"
2015-07-01,1317,1,2,1,2017-02-13,"Damage","OK","OK",1,0,0,593,"2015","2015-07"
2015-05-30,1052,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1676,"2015","2015-05"
2018-11-20,457,0,5,0,2019-12-31,NA,NA,NA,0,0,0,406,"2018","2018-11"
2015-11-17,1678,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1505,"2015","2015-11"
2015-10-29,433,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1524,"2015","2015-10"
2015-04-05,2282,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1731,"2015","2015-04"
2017-11-10,1244,1,6,0,2019-12-31,NA,NA,NA,0,0,0,781,"2017","2017-11"
2018-03-21,580,1,1,0,2019-12-31,NA,NA,NA,0,0,0,650,"2018","2018-03"
2016-06-17,785,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1292,"2016","2016-06"
2019-12-11,44,1,2,0,2019-12-31,NA,NA,NA,0,0,0,20,"2019","2019-12"
2017-02-03,1199,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1061,"2017","2017-02"
2018-06-07,1547,1,4,0,2019-12-31,NA,NA,NA,0,0,0,572,"2018","2018-06"
2017-10-18,1779,1,2,0,2019-12-31,NA,NA,NA,0,0,0,804,"2017","2017-10"
2019-11-13,63,0,2,0,2019-12-31,NA,NA,NA,0,0,0,48,"2019","2019-11"
2019-03-24,259,0,1,0,2019-12-31,NA,NA,NA,0,0,0,282,"2019","2019-03"
2017-01-15,1024,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1080,"2017","2017-01"
2017-08-15,744,0,2,0,2019-12-31,NA,NA,NA,0,0,0,868,"2017","2017-08"
2016-06-23,1236,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1286,"2016","2016-06"
2017-09-04,1095,0,3,0,2019-12-31,NA,NA,NA,0,0,0,848,"2017","2017-09"
2018-12-02,1144,1,5,0,2019-12-31,NA,NA,NA,0,0,0,394,"2018","2018-12"
2018-12-19,538,0,1,0,2019-12-31,NA,NA,NA,0,0,0,377,"2018","2018-12"
2015-07-12,1431,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1633,"2015","2015-07"
2017-09-07,839,0,3,0,2019-12-31,NA,NA,NA,0,0,0,845,"2017","2017-09"
2015-06-19,2035,0,4,1,2019-07-25,"OK","OK","OK",0,0,0,1497,"2015","2015-06"
2017-08-26,612,0,5,1,2019-04-23,"Damage","OK","OK",1,0,0,605,"2017","2017-08"
2015-01-03,1493,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1823,"2015","2015-01"
2017-05-11,1943,1,3,0,2019-12-31,NA,NA,NA,0,0,0,964,"2017","2017-05"
2015-01-24,2919,1,5,1,2019-10-18,"OK","OK","OK",0,0,0,1728,"2015","2015-01"
2016-11-26,668,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1130,"2016","2016-11"
2016-08-24,1116,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1224,"2016","2016-08"
2019-10-05,217,1,3,0,2019-12-31,NA,NA,NA,0,0,0,87,"2019","2019-10"
2017-09-30,1172,1,3,1,2018-09-04,"Damage","OK","OK",1,0,0,339,"2017","2017-09"
2016-01-28,1867,1,7,0,2019-12-31,NA,NA,NA,0,0,0,1433,"2016","2016-01"
2016-10-25,1638,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1162,"2016","2016-10"
2016-04-04,1211,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1366,"2016","2016-04"
2015-02-22,2871,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1773,"2015","2015-02"
2015-02-09,1645,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1786,"2015","2015-02"
2015-08-15,2826,1,5,1,2019-07-09,"Damage","OK","OK",1,0,0,1424,"2015","2015-08"
2015-05-29,2898,1,4,1,2018-03-22,"Damage","OK","OK",1,0,0,1028,"2015","2015-05"
2016-01-28,1009,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1433,"2016","2016-01"
2016-03-31,1301,1,1,1,2019-06-26,"OK","OK","Damage",0,0,1,1182,"2016","2016-03"
2019-01-29,404,0,3,0,2019-12-31,NA,NA,NA,0,0,0,336,"2019","2019-01"
2018-10-31,951,1,2,0,2019-12-31,NA,NA,NA,0,0,0,426,"2018","2018-10"
2018-02-13,836,0,4,0,2019-12-31,NA,NA,NA,0,0,0,686,"2018","2018-02"
2016-12-10,676,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1116,"2016","2016-12"
2016-01-08,1739,0,3,1,2019-05-02,"OK","OK","OK",0,0,0,1210,"2016","2016-01"
2017-04-13,339,0,4,0,2019-12-31,NA,NA,NA,0,0,0,992,"2017","2017-04"
2015-04-08,2127,1,4,1,2019-12-13,"OK","OK","OK",0,0,0,1710,"2015","2015-04"
2016-10-18,775,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1169,"2016","2016-10"
2017-03-03,373,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1033,"2017","2017-03"
2016-01-05,2367,1,3,1,2018-07-09,"Damage","OK","OK",1,0,0,916,"2016","2016-01"
2015-03-11,1688,1,4,1,2019-09-14,"OK","OK","Damage",0,0,1,1648,"2015","2015-03"
2017-03-29,1847,1,3,1,2019-10-10,"Damage","OK","OK",1,0,0,925,"2017","2017-03"
2016-04-05,1504,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1365,"2016","2016-04"
2017-04-11,1043,1,4,0,2019-12-31,NA,NA,NA,0,0,0,994,"2017","2017-04"
2016-11-23,1228,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1133,"2016","2016-11"
2019-04-22,583,1,3,0,2019-12-31,NA,NA,NA,0,0,0,253,"2019","2019-04"
2019-06-12,430,1,3,0,2019-12-31,NA,NA,NA,0,0,0,202,"2019","2019-06"
2018-08-13,935,1,1,0,2019-12-31,NA,NA,NA,0,0,0,505,"2018","2018-08"
2019-01-27,143,0,2,0,2019-12-31,NA,NA,NA,0,0,0,338,"2019","2019-01"
2017-12-26,1089,0,4,0,2019-12-31,NA,NA,NA,0,0,0,735,"2017","2017-12"
2017-11-26,1794,1,4,0,2019-12-31,NA,NA,NA,0,0,0,765,"2017","2017-11"
2016-05-27,1003,1,4,1,2017-09-13,"Damage","OK","OK",1,0,0,474,"2016","2016-05"
2017-01-26,1024,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1069,"2017","2017-01"
2015-05-01,1737,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1705,"2015","2015-05"
2016-07-25,1708,1,1,1,2019-11-12,"Damage","OK","OK",1,0,0,1205,"2016","2016-07"
2018-07-04,849,1,4,0,2019-12-31,NA,NA,NA,0,0,0,545,"2018","2018-07"
2018-08-19,1000,1,4,0,2019-12-31,NA,NA,NA,0,0,0,499,"2018","2018-08"
2015-06-21,1603,1,4,1,2016-12-15,"Damage","OK","OK",1,0,0,543,"2015","2015-06"
2015-05-30,1772,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1676,"2015","2015-05"
2016-01-20,1278,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1441,"2016","2016-01"
2016-10-22,1237,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1165,"2016","2016-10"
2017-04-21,1243,1,2,0,2019-12-31,NA,NA,NA,0,0,0,984,"2017","2017-04"
2019-06-15,165,0,4,0,2019-12-31,NA,NA,NA,0,0,0,199,"2019","2019-06"
2019-08-29,127,0,1,0,2019-12-31,NA,NA,NA,0,0,0,124,"2019","2019-08"
2016-01-15,1840,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1446,"2016","2016-01"
2019-07-19,181,0,1,0,2019-12-31,NA,NA,NA,0,0,0,165,"2019","2019-07"
2015-04-26,2098,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1710,"2015","2015-04"
2016-07-24,1340,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1255,"2016","2016-07"
2017-07-02,685,0,1,0,2019-12-31,NA,NA,NA,0,0,0,912,"2017","2017-07"
2019-09-14,117,0,2,0,2019-12-31,NA,NA,NA,0,0,0,108,"2019","2019-09"
2018-01-29,1237,1,4,0,2019-12-31,NA,NA,NA,0,0,0,701,"2018","2018-01"
2019-12-18,12,0,3,0,2019-12-31,NA,NA,NA,0,0,0,13,"2019","2019-12"
2019-10-12,74,0,5,0,2019-12-31,NA,NA,NA,0,0,0,80,"2019","2019-10"
2017-01-29,1511,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1066,"2017","2017-01"
2015-11-29,1475,1,5,0,2019-12-31,NA,NA,NA,0,0,0,1493,"2015","2015-11"
2017-11-29,982,0,5,0,2019-12-31,NA,NA,NA,0,0,0,762,"2017","2017-11"
2016-06-30,1133,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1279,"2016","2016-06"
2017-08-09,1285,0,4,0,2019-12-31,NA,NA,NA,0,0,0,874,"2017","2017-08"
2019-06-18,326,1,2,0,2019-12-31,NA,NA,NA,0,0,0,196,"2019","2019-06"
2019-05-14,243,0,2,0,2019-12-31,NA,NA,NA,0,0,0,231,"2019","2019-05"
2016-12-21,1380,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1105,"2016","2016-12"
2015-03-24,1668,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1743,"2015","2015-03"
2018-02-05,1599,1,2,0,2019-12-31,NA,NA,NA,0,0,0,694,"2018","2018-02"
2016-07-30,1555,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1249,"2016","2016-07"
2018-05-28,1521,1,3,0,2019-12-31,NA,NA,NA,0,0,0,582,"2018","2018-05"
2016-11-28,2724,1,2,1,2019-08-17,"Damage","OK","OK",1,0,0,992,"2016","2016-11"
2019-07-03,166,0,2,0,2019-12-31,NA,NA,NA,0,0,0,181,"2019","2019-07"
2019-06-19,498,1,3,0,2019-12-31,NA,NA,NA,0,0,0,195,"2019","2019-06"
2019-02-07,421,1,3,0,2019-12-31,NA,NA,NA,0,0,0,327,"2019","2019-02"
2018-08-16,427,0,2,0,2019-12-31,NA,NA,NA,0,0,0,502,"2018","2018-08"
2017-06-02,979,0,3,0,2019-12-31,NA,NA,NA,0,0,0,942,"2017","2017-06"
2015-11-07,2687,1,6,1,2018-12-18,"Damage","OK","OK",1,0,0,1137,"2015","2015-11"
2015-06-30,2087,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1645,"2015","2015-06"
2016-11-10,2648,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1146,"2016","2016-11"
2017-05-05,708,0,3,0,2019-12-31,NA,NA,NA,0,0,0,970,"2017","2017-05"
2019-09-30,64,0,3,0,2019-12-31,NA,NA,NA,0,0,0,92,"2019","2019-09"
2018-11-07,463,0,4,0,2019-12-31,NA,NA,NA,0,0,0,419,"2018","2018-11"
2016-07-12,773,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1267,"2016","2016-07"
2019-06-30,136,0,4,0,2019-12-31,NA,NA,NA,0,0,0,184,"2019","2019-06"
2017-11-30,1760,1,2,0,2019-12-31,NA,NA,NA,0,0,0,761,"2017","2017-11"
2018-09-26,1097,1,3,0,2019-12-31,NA,NA,NA,0,0,0,461,"2018","2018-09"
2019-10-29,116,1,3,0,2019-12-31,NA,NA,NA,0,0,0,63,"2019","2019-10"
2015-04-27,2239,1,5,1,2017-09-20,"Damage","OK","OK",1,0,0,877,"2015","2015-04"
2018-03-12,770,0,4,0,2019-12-31,NA,NA,NA,0,0,0,659,"2018","2018-03"
2017-10-01,1202,1,3,0,2019-12-31,NA,NA,NA,0,0,0,821,"2017","2017-10"
2017-10-15,912,1,6,0,2019-12-31,NA,NA,NA,0,0,0,807,"2017","2017-10"
2015-08-24,2047,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1590,"2015","2015-08"
2015-09-21,1890,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1562,"2015","2015-09"
2016-07-31,2080,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1248,"2016","2016-07"
2018-06-05,472,0,2,0,2019-12-31,NA,NA,NA,0,0,0,574,"2018","2018-06"
2015-09-06,2895,1,2,1,2019-02-21,"Damage","OK","OK",1,0,0,1264,"2015","2015-09"
2019-06-23,330,0,3,0,2019-12-31,NA,NA,NA,0,0,0,191,"2019","2019-06"
2019-10-12,74,0,2,0,2019-12-31,NA,NA,NA,0,0,0,80,"2019","2019-10"
2017-11-07,1800,1,5,0,2019-12-31,NA,NA,NA,0,0,0,784,"2017","2017-11"
2017-02-18,860,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1046,"2017","2017-02"
2017-01-10,1700,1,4,0,2019-12-31,NA,NA,NA,0,0,0,1085,"2017","2017-01"
2019-11-04,137,1,2,0,2019-12-31,NA,NA,NA,0,0,0,57,"2019","2019-11"
2016-04-14,2511,1,1,0,2019-12-31,NA,NA,NA,0,0,0,1356,"2016","2016-04"
2015-03-16,1863,1,4,1,2017-02-22,"Damage","OK","OK",1,0,0,709,"2015","2015-03"
2017-02-28,1141,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1036,"2017","2017-02"
2016-01-31,1209,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1430,"2016","2016-01"
2019-04-07,418,1,2,0,2019-12-31,NA,NA,NA,0,0,0,268,"2019","2019-04"
2018-12-07,346,0,2,0,2019-12-31,NA,NA,NA,0,0,0,389,"2018","2018-12"
2017-10-06,1549,1,5,1,2019-06-05,"Damage","OK","OK",1,0,0,607,"2017","2017-10"
2016-06-26,1454,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1283,"2016","2016-06"
2019-07-09,431,1,3,0,2019-12-31,NA,NA,NA,0,0,0,175,"2019","2019-07"
2019-11-19,93,1,3,0,2019-12-31,NA,NA,NA,0,0,0,42,"2019","2019-11"
2019-02-10,79,0,2,0,2019-12-31,NA,NA,NA,0,0,0,324,"2019","2019-02"
2016-04-14,1720,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1356,"2016","2016-04"
2016-09-06,1122,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1211,"2016","2016-09"
2015-01-29,680,1,3,1,2016-01-24,"OK","OK","Damage",0,0,1,360,"2015","2015-01"
2016-05-01,2092,1,4,1,2018-04-03,"Damage","OK","OK",1,0,0,702,"2016","2016-05"
2017-04-26,1778,1,3,0,2019-12-31,NA,NA,NA,0,0,0,979,"2017","2017-04"
2018-01-03,182,0,4,0,2019-12-31,NA,NA,NA,0,0,0,727,"2018","2018-01"
2016-09-22,2293,1,1,0,2019-12-31,NA,NA,NA,0,0,0,1195,"2016","2016-09"
2018-05-04,299,0,3,0,2019-12-31,NA,NA,NA,0,0,0,606,"2018","2018-05"
2017-03-23,527,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1013,"2017","2017-03"
2015-08-24,528,0,3,1,2017-06-26,"OK","OK","Damage",0,0,1,672,"2015","2015-08"
2016-01-09,1631,0,6,0,2019-12-31,NA,NA,NA,0,0,0,1452,"2016","2016-01"
2015-12-15,2507,1,4,1,2019-01-26,"Damage","OK","OK",1,0,0,1138,"2015","2015-12"
2016-03-26,3259,1,4,0,2019-12-31,NA,NA,NA,0,0,0,1375,"2016","2016-03"
2017-08-26,279,0,5,1,2018-03-25,"OK","OK","Damage",0,0,1,211,"2017","2017-08"
2016-01-26,2469,1,4,0,2019-12-31,NA,NA,NA,0,0,0,1435,"2016","2016-01"
2015-02-17,1636,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1778,"2015","2015-02"
2016-09-16,1317,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1201,"2016","2016-09"
2016-12-20,2128,1,4,1,2019-03-17,"Damage","OK","OK",1,0,0,817,"2016","2016-12"
2015-08-17,2390,1,4,0,2019-12-31,NA,NA,NA,0,0,0,1597,"2015","2015-08"
2019-02-14,328,0,2,0,2019-12-31,NA,NA,NA,0,0,0,320,"2019","2019-02"
2019-05-04,293,0,4,0,2019-12-31,NA,NA,NA,0,0,0,241,"2019","2019-05"
2015-12-02,706,1,1,1,2016-10-02,"OK","OK","Damage",0,0,1,305,"2015","2015-12"
2015-12-13,1452,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1479,"2015","2015-12"
2016-06-17,2540,1,4,1,2019-03-13,"Damage","OK","OK",1,0,0,999,"2016","2016-06"
2019-07-01,211,0,3,0,2019-12-31,NA,NA,NA,0,0,0,183,"2019","2019-07"
2019-07-05,378,1,3,0,2019-12-31,NA,NA,NA,0,0,0,179,"2019","2019-07"
2015-05-14,2176,1,4,0,2019-12-31,NA,NA,NA,0,0,0,1692,"2015","2015-05"
2016-09-11,2135,1,3,1,2019-01-28,"Damage","OK","OK",1,0,0,869,"2016","2016-09"
2019-01-01,574,1,2,0,2019-12-31,NA,NA,NA,0,0,0,364,"2019","2019-01"
2016-02-29,2029,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1401,"2016","2016-02"
2016-05-13,1080,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1327,"2016","2016-05"
2015-07-19,1944,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1626,"2015","2015-07"
2017-10-05,1356,1,3,1,2019-04-02,"Damage","OK","OK",1,0,0,544,"2017","2017-10"
2018-09-21,578,0,4,0,2019-12-31,NA,NA,NA,0,0,0,466,"2018","2018-09"
2018-11-21,924,1,5,0,2019-12-31,NA,NA,NA,0,0,0,405,"2018","2018-11"
2016-10-24,2115,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1163,"2016","2016-10"
2015-11-24,1581,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1498,"2015","2015-11"
2018-01-29,959,0,4,0,2019-12-31,NA,NA,NA,0,0,0,701,"2018","2018-01"
2017-12-20,993,1,3,0,2019-12-31,NA,NA,NA,0,0,0,741,"2017","2017-12"
2016-11-11,1379,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1145,"2016","2016-11"
2017-05-30,1016,0,6,0,2019-12-31,NA,NA,NA,0,0,0,945,"2017","2017-05"
2017-07-26,993,0,4,0,2019-12-31,NA,NA,NA,0,0,0,888,"2017","2017-07"
2015-08-29,1295,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1585,"2015","2015-08"
2018-07-24,498,0,2,0,2019-12-31,NA,NA,NA,0,0,0,525,"2018","2018-07"
2018-08-03,431,0,3,0,2019-12-31,NA,NA,NA,0,0,0,515,"2018","2018-08"
2015-07-06,2653,0,3,1,2019-11-29,"Damage","OK","OK",1,0,0,1607,"2015","2015-07"
2015-01-20,1538,1,2,1,2017-02-11,"Damage","OK","OK",1,0,0,753,"2015","2015-01"
2015-05-13,1900,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1693,"2015","2015-05"
2019-09-11,199,1,3,0,2019-12-31,NA,NA,NA,0,0,0,111,"2019","2019-09"
2016-09-04,1489,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1213,"2016","2016-09"
2019-06-03,252,0,1,0,2019-12-31,NA,NA,NA,0,0,0,211,"2019","2019-06"
2016-03-29,935,0,4,1,2018-12-25,"Damage","OK","OK",1,0,0,1001,"2016","2016-03"
2017-02-06,907,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1058,"2017","2017-02"
2019-05-02,312,1,3,0,2019-12-31,NA,NA,NA,0,0,0,243,"2019","2019-05"
2016-08-30,1798,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1218,"2016","2016-08"
2017-06-18,810,0,5,0,2019-12-31,NA,NA,NA,0,0,0,926,"2017","2017-06"
2018-03-06,742,0,4,0,2019-12-31,NA,NA,NA,0,0,0,665,"2018","2018-03"
2015-04-09,2311,1,1,0,2019-12-31,NA,NA,NA,0,0,0,1727,"2015","2015-04"
2016-07-26,1220,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1253,"2016","2016-07"
2015-05-22,1610,1,4,0,2019-12-31,NA,NA,NA,0,0,0,1684,"2015","2015-05"
2017-02-10,1711,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1054,"2017","2017-02"
2016-11-21,2545,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1135,"2016","2016-11"
2017-12-14,1064,0,3,0,2019-12-31,NA,NA,NA,0,0,0,747,"2017","2017-12"
2019-12-01,21,0,2,0,2019-12-31,NA,NA,NA,0,0,0,30,"2019","2019-12"
2017-04-24,1361,0,4,0,2019-12-31,NA,NA,NA,0,0,0,981,"2017","2017-04"
2017-01-27,1132,0,7,0,2019-12-31,NA,NA,NA,0,0,0,1068,"2017","2017-01"
2019-10-13,82,0,1,0,2019-12-31,NA,NA,NA,0,0,0,79,"2019","2019-10"
2015-12-31,1373,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1461,"2015","2015-12"
